x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,label
0.5065720677375793,0.598378598690033,-1.5326244831085205,0.5351734161376953,0.5044100284576416,-1.4729691743850708,0.5564179420471191,0.5014052391052246,-1.4729737043380737,0.5774847269058228,0.49911049008369446,-1.4738057851791382,0.46747928857803345,0.4989849328994751,-1.491654396057129,0.4371429979801178,0.49202775955200195,-1.4906213283538818,0.41327399015426636,0.4871409237384796,-1.490979790687561,0.5979610085487366,0.5077506303787231,-0.9129431843757629,0.3621877133846283,0.49388742446899414,-0.966261088848114,0.5258875489234924,0.6708039045333862,-1.304140329360962,0.45582515001296997,0.6789695024490356,-1.3204582929611206,0.7240352630615234,0.8879565596580505,-0.43740907311439514,0.17533379793167114,0.8174401521682739,-0.6012188792228699,0.7995737195014954,1.3553941249847412,-0.023814065381884575,-0.10282105207443237,1.258853793144226,-0.39843127131462097,0.7620562314987183,1.755176305770874,-0.158722922205925,-0.1567762792110443,1.6394187211990356,-0.8362724184989929,0.7824755311012268,1.8976320028305054,-0.21134403347969055,-0.20540419220924377,1.7619554996490479,-0.9624253511428833,0.7381194829940796,1.9117698669433594,-0.31988969445228577,-0.1473797857761383,1.7811955213546753,-1.0865695476531982,0.7188258171081543,1.8535606861114502,-0.2167358100414276,-0.12182249873876572,1.7334421873092651,-0.9026276469230652,0.5650295615196228,1.784029245376587,-0.06013394519686699,0.1977534145116806,1.7475159168243408,0.06580048054456711,0.5162132978439331,2.5520291328430176,0.10790451616048813,0.17826078832149506,2.514665365219116,0.278303861618042,0.4815691113471985,3.244708299636841,1.0250030755996704,0.16614879667758942,3.199636697769165,1.058719515800476,0.48270851373672485,3.356459617614746,1.0703439712524414,0.15420399606227875,3.3092355728149414,1.1123449802398682,0.4151005744934082,3.4690985679626465,0.2614594101905823,0.21993675827980042,3.4362478256225586,0.21525129675865173,fall
0.5066792964935303,0.6025845408439636,-1.5345637798309326,0.5370188355445862,0.5025931596755981,-1.4848802089691162,0.5601599812507629,0.497385710477829,-1.4849426746368408,0.58334881067276,0.49268120527267456,-1.4855844974517822,0.46722692251205444,0.4994393289089203,-1.4926646947860718,0.43710532784461975,0.49364030361175537,-1.4916027784347534,0.41328272223472595,0.4898151457309723,-1.4919034242630005,0.6197652816772461,0.49091836810112,-0.9745215177536011,0.3693374991416931,0.49407047033309937,-0.9545332789421082,0.5350548028945923,0.6760765314102173,-1.3153480291366577,0.4566134512424469,0.6897732615470886,-1.3197671175003052,0.8172329068183899,0.8882277607917786,-0.530840277671814,0.2100248634815216,0.8664382696151733,-0.5882793664932251,0.9395867586135864,1.3934881687164307,-0.24317416548728943,0.0970061868429184,1.4019815921783447,-0.33448052406311035,0.8799346685409546,1.7795063257217407,-0.46000465750694275,0.091304250061512,1.7771360874176025,-0.8360830545425415,0.9298909902572632,1.938055396080017,-0.5447017550468445,0.05269220471382141,1.9175941944122314,-0.9626052975654602,0.8608176112174988,1.9355024099349976,-0.6193819642066956,0.11056311428546906,1.917556881904602,-1.0739933252334595,0.8401583433151245,1.8746275901794434,-0.5042670965194702,0.1366892158985138,1.8575495481491089,-0.9001768231391907,0.720999538898468,1.7914540767669678,-0.0862232893705368,0.32082802057266235,1.8217462301254272,0.09320968389511108,0.7151733636856079,2.600017786026001,0.2094028741121292,0.33498671650886536,2.5904600620269775,0.7206400632858276,0.7046419382095337,3.2764906883239746,1.340825080871582,0.3522833287715912,3.24997615814209,1.8619006872177124,0.7149976491928101,3.401672601699829,1.413831114768982,0.3512328565120697,3.37156081199646,1.9635639190673828,0.6299877166748047,3.517385721206665,0.6268519759178162,0.4208422601222992,3.503479242324829,1.1418861150741577,fall
0.4987865388393402,0.5998616814613342,-1.5533806085586548,0.5365113019943237,0.49170222878456116,-1.514931559562683,0.5601412057876587,0.4855223298072815,-1.5150721073150635,0.583284318447113,0.48003628849983215,-1.5155750513076782,0.45431169867515564,0.49327152967453003,-1.5030486583709717,0.4268982410430908,0.48924586176872253,-1.5019762516021729,0.4044896960258484,0.48672738671302795,-1.5022107362747192,0.6246086359024048,0.47710907459259033,-1.0403039455413818,0.37053394317626953,0.49054038524627686,-0.9478799104690552,0.5357764959335327,0.6759595274925232,-1.3510226011276245,0.4497743248939514,0.6895610690116882,-1.3260078430175781,0.8366804122924805,0.8893013000488281,-0.6600598692893982,0.21872997283935547,0.8815022706985474,-0.5731644034385681,0.9623352289199829,1.4008502960205078,-0.515690267086029,0.10206012427806854,1.4040906429290771,-0.3195975422859192,0.9020107984542847,1.8031758069992065,-0.8631798624992371,0.11071755737066269,1.787953495979309,-0.8716381788253784,0.9453740119934082,1.9587171077728271,-1.0028502941131592,0.0791233628988266,1.932167887687683,-1.0178743600845337,0.8713979721069336,1.950539231300354,-1.075664758682251,0.13402605056762695,1.9276106357574463,-1.1369588375091553,0.8502594232559204,1.8866829872131348,-0.9117477536201477,0.15787069499492645,1.8680627346038818,-0.9441056251525879,0.7327972054481506,1.834838628768921,-0.10815850645303726,0.3286880850791931,1.842186450958252,0.11536745727062225,0.711921751499176,2.6322011947631836,0.306415855884552,0.3264552652835846,2.622095823287964,0.6842695474624634,0.6969069242477417,3.3091039657592773,1.5259404182434082,0.33858880400657654,3.2907865047454834,1.7659273147583008,0.7086158990859985,3.4401206970214844,1.6096642017364502,0.337238073348999,3.418818950653076,1.8612287044525146,0.6201187968254089,3.5623037815093994,0.8362234830856323,0.40205898880958557,3.55426287651062,1.0330097675323486,fall
0.4992291033267975,0.5998543500900269,-1.7564293146133423,0.5394224524497986,0.4867904782295227,-1.7209465503692627,0.5640751719474792,0.4806723892688751,-1.7210028171539307,0.5872394442558289,0.47520920634269714,-1.7213491201400757,0.45402660965919495,0.48972323536872864,-1.7170110940933228,0.4256412386894226,0.4865419268608093,-1.7159122228622437,0.40299010276794434,0.48460766673088074,-1.7159502506256104,0.6288933157920837,0.4702218174934387,-1.2147630453109741,0.37053412199020386,0.48776230216026306,-1.1491453647613525,0.5413643717765808,0.6778460741043091,-1.540734887123108,0.44989585876464844,0.6907777190208435,-1.5225610733032227,0.8356859087944031,0.8860446214675903,-0.7808668613433838,0.21455547213554382,0.8990175127983093,-0.7147970795631409,0.9749206304550171,1.3982064723968506,-0.5993443727493286,0.1065196841955185,1.4602110385894775,-0.4454641342163086,0.9210427403450012,1.7994105815887451,-0.9807317852973938,0.12603509426116943,1.8256391286849976,-1.0459949970245361,0.9609923362731934,1.9539910554885864,-1.135793685913086,0.10112044960260391,1.9599460363388062,-1.2094520330429077,0.8918286561965942,1.9360089302062988,-1.2129307985305786,0.14775606989860535,1.9383293390274048,-1.3437825441360474,0.8667370676994324,1.8778204917907715,-1.0350468158721924,0.1718115508556366,1.8822308778762817,-1.124507188796997,0.7465062141418457,1.831791639328003,-0.1195068210363388,0.3402855694293976,1.843590259552002,0.1267012506723404,0.7419395446777344,2.6256494522094727,0.26097628474235535,0.362666517496109,2.6295645236968994,0.6659160852432251,0.7360894083976746,3.307628870010376,1.455737829208374,0.381528377532959,3.2998359203338623,1.7457826137542725,0.7469326853752136,3.4340529441833496,1.5341379642486572,0.3832940459251404,3.424185276031494,1.840850591659546,0.6670742630958557,3.562880039215088,0.7457299828529358,0.43800854682922363,3.5578370094299316,0.9950779676437378,fall
0.5049003958702087,0.6009166240692139,-1.7634570598602295,0.5493683218955994,0.4839145243167877,-1.7347557544708252,0.5741732716560364,0.47827237844467163,-1.7347609996795654,0.597242534160614,0.47297266125679016,-1.7353534698486328,0.45511502027511597,0.486667662858963,-1.7411264181137085,0.4258764684200287,0.4839417338371277,-1.7401998043060303,0.4029976725578308,0.48226162791252136,-1.7404019832611084,0.6369343996047974,0.46478939056396484,-1.2451257705688477,0.37013477087020874,0.4840821921825409,-1.2349544763565063,0.5474938750267029,0.6803004741668701,-1.5482196807861328,0.4519370496273041,0.6931505799293518,-1.545607328414917,0.8328546285629272,0.8702386617660522,-0.7867666482925415,0.2122788429260254,0.8926199674606323,-0.7998235821723938,0.9619652032852173,1.391919493675232,-0.5498530864715576,0.07488515973091125,1.433355689048767,-0.509670615196228,0.9298299551010132,1.7970197200775146,-0.8207030296325684,0.08303627371788025,1.8206743001937866,-0.9825194478034973,0.9658178091049194,1.952420711517334,-0.9312024116516113,0.05695545673370361,1.9547656774520874,-1.172958254814148,0.9042320251464844,1.9339814186096191,-1.0097885131835938,0.10308067500591278,1.9416159391403198,-1.3071589469909668,0.877968430519104,1.8771271705627441,-0.8712745904922485,0.12786373496055603,1.886457085609436,-1.0592925548553467,0.7338693141937256,1.8275142908096313,-0.1154433935880661,0.33529824018478394,1.8331855535507202,0.12258635461330414,0.7349759936332703,2.619859457015991,0.15300026535987854,0.36060941219329834,2.61999249458313,0.4092214107513428,0.7349627614021301,3.305389165878296,1.2010036706924438,0.3898662328720093,3.3014097213745117,1.1363847255706787,0.7463633418083191,3.428999423980713,1.269219994544983,0.3929838538169861,3.4219164848327637,1.1944538354873657,0.6681466102600098,3.5632996559143066,0.5778761506080627,0.4447951912879944,3.55867338180542,0.39175838232040405,fall
0.5079111456871033,0.6019036769866943,-1.9460128545761108,0.5555297136306763,0.4822804033756256,-1.919496774673462,0.5809692144393921,0.47696685791015625,-1.9195225238800049,0.6051443219184875,0.47178539633750916,-1.9201768636703491,0.45539283752441406,0.484292209148407,-1.9305139780044556,0.4259566366672516,0.4814516603946686,-1.929772973060608,0.4021121561527252,0.47956958413124084,-1.929929494857788,0.6446336507797241,0.4598144292831421,-1.394505262374878,0.3642330467700958,0.4788234829902649,-1.4098012447357178,0.5506389737129211,0.6831619143486023,-1.7111101150512695,0.45213478803634644,0.6961681246757507,-1.7161203622817993,0.8335045576095581,0.8536611795425415,-0.8920896649360657,0.2031269371509552,0.887410044670105,-0.8832831382751465,0.9581297039985657,1.366726279258728,-0.6596595644950867,0.030544091016054153,1.411988615989685,-0.5761634111404419,0.9299905896186829,1.786716103553772,-0.965222179889679,0.0035764556378126144,1.8014657497406006,-0.9840809106826782,0.9634827375411987,1.93994140625,-1.0708541870117188,-0.028644409030675888,1.934245228767395,-1.1177310943603516,0.9041969180107117,1.9240357875823975,-1.1537244319915771,0.009357756935060024,1.9282039403915405,-1.2495996952056885,0.8777353167533875,1.8677862882614136,-1.0159136056900024,0.041023556143045425,1.8750818967819214,-1.0564314126968384,0.7189508676528931,1.824239730834961,-0.11434203386306763,0.3203597068786621,1.827062726020813,0.12175248563289642,0.7181730270385742,2.618414878845215,0.030711600556969643,0.3504866361618042,2.6182284355163574,0.17905263602733612,0.7155691385269165,3.318190574645996,0.9585660696029663,0.3729187548160553,3.3190691471099854,0.8109447360038757,0.7252247929573059,3.444544553756714,1.0104501247406006,0.37362515926361084,3.4456164836883545,0.8548876047134399,0.647154688835144,3.5879783630371094,0.25896355509757996,0.4294598698616028,3.5852813720703125,0.009953716769814491,fall
0.4818173050880432,0.61602783203125,-2.2273664474487305,0.5436515212059021,0.4833880066871643,-2.227701187133789,0.5797345042228699,0.47762832045555115,-2.2275185585021973,0.6039937734603882,0.4721660017967224,-2.227982759475708,0.4125029444694519,0.48562324047088623,-2.220937728881836,0.3835856020450592,0.48274990916252136,-2.2201080322265625,0.35573017597198486,0.4803060293197632,-2.219986915588379,0.6518787145614624,0.4594837725162506,-1.7520334720611572,0.31292492151260376,0.47752150893211365,-1.6868757009506226,0.5462694764137268,0.7099588513374329,-2.000997543334961,0.43159937858581543,0.714750349521637,-1.9828706979751587,0.8433077931404114,0.8493768572807312,-1.2134324312210083,0.18267954885959625,0.8853294253349304,-1.0530964136123657,0.9544038772583008,1.3590651750564575,-0.9634345769882202,0.029629085212945938,1.3998523950576782,-0.5702658891677856,0.9100090265274048,1.7781639099121094,-1.1696442365646362,-0.0005417814245447516,1.8084295988082886,-0.8544831275939941,0.9429370760917664,1.9319918155670166,-1.2580463886260986,-0.034668825566768646,1.9490466117858887,-0.9258416295051575,0.8869373202323914,1.909798502922058,-1.3247013092041016,0.00689172837883234,1.9447472095489502,-1.0497394800186157,0.8613611459732056,1.8519952297210693,-1.2070783376693726,0.038628168404102325,1.8890719413757324,-0.9172807931900024,0.7126588225364685,1.8094704151153564,-0.11033574491739273,0.31224408745765686,1.8204212188720703,0.11739008128643036,0.7124602198600769,2.6154658794403076,0.012393325567245483,0.3439277410507202,2.612903594970703,0.14826689660549164,0.7138470411300659,3.3142669200897217,0.9178246259689331,0.3662792146205902,3.3102402687072754,0.7620037198066711,0.7209573984146118,3.4409453868865967,0.9675713777542114,0.3710879683494568,3.4383435249328613,0.8013863563537598,0.6453874707221985,3.5941107273101807,0.22514984011650085,0.4249493181705475,3.5842325687408447,-0.016948027536273003,fall
0.45551347732543945,0.626246452331543,-2.550975799560547,0.5263147354125977,0.48499763011932373,-2.5745692253112793,0.5721452832221985,0.4795684814453125,-2.5742130279541016,0.6021025776863098,0.47458845376968384,-2.5747244358062744,0.3844785988330841,0.48688024282455444,-2.5582590103149414,0.35156524181365967,0.4838666617870331,-2.5576059818267822,0.31983619928359985,0.48074835538864136,-2.557317018508911,0.6539220809936523,0.46057599782943726,-2.1427114009857178,0.2708132266998291,0.4742974042892456,-2.0312976837158203,0.5325977802276611,0.7266257405281067,-2.332854986190796,0.4049580693244934,0.7286678552627563,-2.301647901535034,0.8519738912582397,0.8448981642723083,-1.5834338665008545,0.15386411547660828,0.8847141861915588,-1.326451063156128,0.961739182472229,1.3540332317352295,-1.248828649520874,7.628993625985458e-05,1.4096686840057373,-0.7700614333152771,0.9028183221817017,1.777769684791565,-1.2770109176635742,-0.024733949452638626,1.8435633182525635,-0.9436465501785278,0.9332820773124695,1.9304029941558838,-1.3368959426879883,-0.06449710577726364,1.985984444618225,-0.977985680103302,0.8763641119003296,1.906679630279541,-1.3948112726211548,-0.0297558456659317,1.9739986658096313,-1.10251784324646,0.8517171144485474,1.8515617847442627,-1.303178071975708,0.00801753904670477,1.9222118854522705,-1.004010558128357,0.712437093257904,1.794118881225586,-0.11269497871398926,0.30855032801628113,1.817728042602539,0.11935017257928848,0.7316843271255493,2.6249771118164062,0.20125842094421387,0.3614634871482849,2.625998020172119,0.20756876468658447,0.7453293204307556,3.320530414581299,1.3534877300262451,0.38804101943969727,3.328507900238037,1.068897008895874,0.749941349029541,3.447571039199829,1.4279412031173706,0.39840468764305115,3.4601008892059326,1.1367127895355225,0.681942343711853,3.6295759677886963,0.7346721291542053,0.45121440291404724,3.6216535568237305,0.37809112668037415,fall
0.428986132144928,0.6280163526535034,-2.4602150917053223,0.5077286958694458,0.4685496687889099,-2.480741500854492,0.5634638667106628,0.45994919538497925,-2.480363368988037,0.6007896661758423,0.4528217911720276,-2.480699300765991,0.35454896092414856,0.4803372621536255,-2.4596099853515625,0.31575557589530945,0.4773358404636383,-2.458766460418701,0.2780107855796814,0.47245296835899353,-2.458461284637451,0.6566141843795776,0.4218830466270447,-2.058711528778076,0.21932990849018097,0.44930869340896606,-1.9233182668685913,0.5182754993438721,0.7277016043663025,-2.2492926120758057,0.380201131105423,0.7316742539405823,-2.211143732070923,0.8572722673416138,0.8338103890419006,-1.542558193206787,0.12223833799362183,0.875866174697876,-1.2455998659133911,0.9634853601455688,1.3573702573776245,-1.389607548713684,-0.00031618605135008693,1.4286912679672241,-0.7425384521484375,0.9016664624214172,1.7872815132141113,-1.6130272150039673,-0.023692365735769272,1.8779550790786743,-0.9943171739578247,0.9335116147994995,1.936095952987671,-1.7100064754486084,-0.06391629576683044,2.0286011695861816,-1.0459593534469604,0.8726075887680054,1.9110223054885864,-1.7601083517074585,-0.0293128602206707,2.0095889568328857,-1.1635431051254272,0.8468427658081055,1.8585158586502075,-1.6419551372528076,0.009631579741835594,1.9535259008407593,-1.0556553602218628,0.7110978960990906,1.7878317832946777,-0.11437483131885529,0.2922767698764801,1.8162307739257812,0.12123315036296844,0.7217757701873779,2.6363258361816406,0.1872035562992096,0.3478025794029236,2.6344456672668457,0.24286456406116486,0.7300406098365784,3.336127996444702,1.2669814825057983,0.37143319845199585,3.3413331508636475,1.0332614183425903,0.7351746559143066,3.4653913974761963,1.3324882984161377,0.38202154636383057,3.471588373184204,1.0901615619659424,0.6641883850097656,3.652522325515747,0.6028327345848083,0.43324097990989685,3.6459195613861084,0.2840955853462219,fall
0.4131905436515808,0.5584871768951416,-2.233847141265869,0.4941841959953308,0.4088674485683441,-2.2442259788513184,0.554189920425415,0.4057280421257019,-2.2439725399017334,0.5974372625350952,0.40378573536872864,-2.244224786758423,0.34297505021095276,0.41124722361564636,-2.2194790840148926,0.3027689754962921,0.4067302942276001,-2.2181997299194336,0.2639625370502472,0.40059196949005127,-2.217841148376465,0.6621466875076294,0.39241188764572144,-1.8324750661849976,0.20882193744182587,0.3916414976119995,-1.6739050149917603,0.5100183486938477,0.6850808262825012,-2.034874439239502,0.3657664358615875,0.6873254776000977,-1.991986870765686,0.8631485104560852,0.8192360997200012,-1.4379005432128906,0.1087319478392601,0.8232324719429016,-1.079416036605835,0.9852124452590942,1.3746812343597412,-1.3946778774261475,0.00036794631159864366,1.4256736040115356,-0.6974055171012878,0.9252135157585144,1.8061835765838623,-1.6416189670562744,-0.013282003812491894,1.8541265726089478,-1.192419409751892,0.9587105512619019,1.9487521648406982,-1.7480714321136475,-0.05210176855325699,2.0023434162139893,-1.2792471647262573,0.8947502374649048,1.9135284423828125,-1.7792736291885376,-0.018401283770799637,1.9888356924057007,-1.3757554292678833,0.8640342950820923,1.8670527935028076,-1.6651041507720947,0.024021826684474945,1.9324806928634644,-1.2560009956359863,0.712890625,1.77548086643219,-0.1313684731721878,0.26890283823013306,1.8026593923568726,0.13940024375915527,0.7148241400718689,2.642219066619873,0.19082149863243103,0.34580355882644653,2.636152744293213,0.4340910017490387,0.7186980843544006,3.3501076698303223,1.35722815990448,0.36756274104118347,3.3446359634399414,1.3894320726394653,0.7261139154434204,3.4780797958374023,1.426570177078247,0.3727744221687317,3.4720795154571533,1.4650413990020752,0.6478825807571411,3.6684587001800537,0.6541081070899963,0.4220227599143982,3.655829429626465,0.6165026426315308,fall
